continent,location,year,month,cases,deaths,icu,hosp,vax,population,median_age,aged_65_older,aged_70_older,gdp,life,hdi
Africa,Central African Republic,2021,3,31848.461,0.8130000000000001,0.0,0.0,0.0,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,4,35163.509,4.268,0.0,0.0,0.0,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,5,43154.587999999996,2.033,0.0,0.0,0.0,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,6,43362.711,0.0,0.0,0.0,0.0,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,7,45014.349,0.0,0.0,0.0,0.0,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,8,63385.127,0.406,0.0,0.0,0.0,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,9,69049.772,0.0,0.0,0.0,0.4,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,10,72178.447,0.0,0.0,0.0,6.0,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,11,71008.114,0.203,0.0,0.0,19.62,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2021,12,75132.113,0.0,0.0,0.0,6.81,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2022,1,82577.865,1.829,0.0,0.0,31.42,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2022,2,80407.733,0.61,0.0,0.0,41.58,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Central African Republic,2022,3,34868.997,0.0,0.0,0.0,15.85,4919987,18.3,3.655,2.251,661.24,53.28,0.397
Africa,Chad,2020,3,2.0669999999999997,0.0,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,4,47.116,0.295,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,5,830.681,3.544,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,6,1503.223,0.5309999999999999,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,7,1633.994,0.059,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,8,1770.564,0.118,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,9,1960.096,0.472,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,10,2471.537,0.7669999999999999,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,11,2830.213,0.177,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2020,12,3379.905,0.177,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,1,5136.274,0.826,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,2,6080.94,1.298,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,3,7909.2,1.4169999999999998,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,4,8303.466,0.354,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,5,8968.851,0.177,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,6,8768.851,0.059,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,7,9091.466,0.0,0.0,0.0,0.16999999999999998,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,8,9131.729,0.0,0.0,0.0,0.37,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,9,8900.152,0.0,0.0,0.0,0.7,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,10,9276.862000000001,0.0,0.0,0.0,1.62,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,11,9057.541000000001,0.059,0.0,0.0,2.38,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2021,12,10381.396999999999,0.355,0.0,0.0,0.9299999999999999,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2022,1,12205.865,0.532,0.0,0.0,1.51,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2022,2,11939.18,0.0,0.0,0.0,1.66,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Chad,2022,3,5149.162,0.0,0.0,0.0,0.0,16914985,16.7,2.486,1.446,1768.153,54.24,0.398
Africa,Comoros,2020,4,1.126,0.0,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,5,1256.115,2.252,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,6,6709.386,5.628,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,7,11517.732,0.0,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,8,14159.403,0.0,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,9,15603.48,0.0,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,10,17567.549,0.0,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,11,19625.061,0.0,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2020,12,23070.358,3.377,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,1,57948.847,93.42399999999999,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,2,103916.234,57.406,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,3,127056.376,2.252,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,4,128015.346,0.0,0.0,0.0,0.0,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,5,134775.38400000002,0.0,0.0,0.0,6.15,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,6,131731.895,0.0,0.0,0.0,4.64,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,7,139452.04,1.126,0.0,0.0,4.64,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,8,141030.061,0.0,0.0,0.0,13.98,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,9,138534.72,0.0,0.0,0.0,54.44,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,10,146145.675,0.0,0.0,0.0,54.72,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,11,148374.263,3.3779999999999997,0.0,0.0,69.63,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2021,12,172223.495,7.880999999999999,0.0,0.0,55.25,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2022,1,265504.425,4.504,0.0,0.0,28.92,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2022,2,251531.871,0.0,0.0,0.0,100.72,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Comoros,2022,3,108690.806,0.0,0.0,0.0,33.9,888456,20.4,2.963,1.726,1413.89,64.32,0.554
Africa,Congo,2020,3,17.147,0.0,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,4,604.38,1.592,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,5,2139.824,1.945,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,6,4500.6050000000005,3.0060000000000002,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,7,12962.307,3.005,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,8,20596.19,4.242999999999999,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,9,25860.271,7.425000000000001,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,10,28282.924,0.5309999999999999,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,11,29259.057,0.354,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2020,12,34288.028999999995,2.475,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,1,41084.551,1.591,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,2,41448.523,1.945,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,3,51440.188,1.237,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,4,53750.767,1.592,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,5,62119.304,1.591,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,6,64641.313,2.122,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,7,70868.976,2.3,0.0,0.0,1.17,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,8,73284.916,0.884,0.0,0.0,5.34,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,9,73267.065,1.7679999999999998,0.0,0.0,8.01,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,10,86025.2,11.49,0.0,0.0,6.32,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,11,97512.346,16.97,0.0,0.0,8.940000000000001,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2021,12,105832.108,2.299,0.0,0.0,15.01,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2022,1,124087.306,0.708,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2022,2,118063.812,1.238,0.0,0.0,11.23,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Congo,2022,3,50970.324,0.0,0.0,0.0,0.0,5657017,19.0,3.402,2.063,4881.406,64.57,0.574
Africa,Cote d'Ivoire,2020,3,38.848,0.037,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,4,773.797,0.481,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,5,2331.222,0.703,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,6,6542.34,1.295,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,7,15249.931,1.258,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,8,19545.069,0.5549999999999999,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,9,21123.746,0.11099999999999999,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,10,23187.317,0.22199999999999998,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,11,23278.726,0.222,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2020,12,24975.837,0.185,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,1,28751.634,0.629,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,2,31978.739,1.406,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,3,43977.279,1.924,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,4,50280.501,1.554,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,5,53484.581,0.703,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,6,53028.119,0.296,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,7,56291.82,0.592,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,8,60328.653,4.144,0.0,0.0,0.0,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,9,64765.691,6.77,0.0,0.0,1.01,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,10,69817.141,2.6270000000000002,0.0,0.0,19.55,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,11,68228.0,0.33299999999999996,0.0,0.0,11.87,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2021,12,72168.58,0.37,0.0,0.0,18.77,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2022,1,89554.453,2.627,0.0,0.0,25.85,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2022,2,84009.876,0.296,0.0,0.0,25.049999999999997,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Cote d'Ivoire,2022,3,36172.152,0.11099999999999999,0.0,0.0,14.81,27053629,18.7,2.933,1.582,3601.006,57.78,0.538
Africa,Democratic Republic of Congo,2020,3,6.952999999999999,0.087,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,4,93.521,0.24999999999999997,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,5,522.075,0.44399999999999995,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,6,1651.023,1.057,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,7,2743.738,0.487,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,8,3230.449,0.46299999999999997,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,9,3379.001,0.152,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,10,3684.306,0.381,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,11,3871.682,0.284,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2020,12,5038.79,2.795,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,1,6856.524,0.866,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,2,7383.686,0.391,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,3,9104.259,0.38899999999999996,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,4,9390.649,0.247,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,5,10286.085000000001,0.174,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,6,11758.733,1.536,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,7,15286.665,1.234,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,8,17767.327,0.22799999999999998,0.0,0.0,0.05,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,9,18241.82,0.27099999999999996,0.0,0.0,0.13,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,10,19219.734,0.077,0.0,0.0,0.12,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,11,18778.196,0.173,0.0,0.0,0.35,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2021,12,21619.042,1.061,0.0,0.0,0.74,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2022,1,27526.28,0.7909999999999999,0.0,0.0,0.9500000000000001,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2022,2,25995.425,0.617,0.0,0.0,1.58,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Democratic Republic of Congo,2022,3,11195.061,0.0,0.0,0.0,0.0,92377986,17.0,3.02,1.745,808.133,60.68,0.48
Africa,Djibouti,2020,3,124.727,0.0,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,4,16247.303,1.996,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,5,54135.065,21.953,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,6,131883.256,29.934,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,7,153358.074,3.992,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,8,165275.887,1.996,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,9,161604.954,0.998,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,10,169269.119,0.0,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,11,168814.117,0.0,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2020,12,177986.961,0.0,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,1,182283.524,1.996,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,2,167369.288,0.0,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,3,203500.907,6.986,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,4,300218.421,72.841,0.0,0.0,0.05,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,5,352736.042,10.978,0.0,0.0,0.24,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,6,346574.572,0.998,0.0,0.0,0.88,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,7,359549.07,0.998,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,8,361488.809,0.998,0.0,0.0,8.299999999999999,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,9,360271.482,9.978,0.0,0.0,4.970000000000001,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,10,411356.251,13.971,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,11,404013.38300000003,4.989,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2021,12,418844.802,2.9939999999999998,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2022,1,455972.227,0.0,0.0,0.0,26.06,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2022,2,433830.873,0.0,0.0,0.0,38.42,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Djibouti,2022,3,186239.834,0.0,0.0,0.0,0.0,1002197,25.4,4.213,2.38,2705.406,67.11,0.524
Africa,Egypt,2020,2,0.16,0.0,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,3,68.484,0.443,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,4,799.805,3.32,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,5,3874.922,5.437,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,6,13493.857,19.125,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,7,25087.448,17.762999999999998,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,8,28688.988,5.908,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,9,29147.216,4.881,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,10,31301.663,3.227,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,11,32029.077,3.685,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2020,12,37022.068,9.409,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,1,45965.545,16.163,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,2,46796.404,13.158,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,3,57177.331,12.535,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,4,61723.782999999996,12.89,0.0,0.0,0.0,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,5,73043.24799999999,16.85,0.0,0.0,1.97,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,6,78827.058,10.291,0.0,0.0,5.5200000000000005,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,7,84239.524,3.405,0.0,0.0,8.07,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,8,84976.177,2.033,0.0,0.0,13.08,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,9,85030.25200000001,5.707,0.0,0.0,34.35,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,10,94478.611,12.661,0.0,0.0,31.84,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,11,99351.403,17.482,0.0,0.0,90.98,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2021,12,110798.871,12.257,0.0,0.0,123.13000000000001,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2022,1,119616.046,8.465,0.0,0.0,144.23,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2022,2,122839.955,13.802,0.0,0.0,111.87,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Egypt,2022,3,56516.475999999995,1.948,0.0,0.0,28.94,104258327,25.3,5.159,2.891,10550.206,71.99,0.707
Africa,Equatorial Guinea,2020,3,89.658,0.0,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,4,1977.39,0.69,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,5,15064.576000000001,7.587,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,6,32121.027,13.794,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,7,66129.792,35.175,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,8,104016.103,0.0,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,9,103438.809,0.0,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,10,108338.491,0.0,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,11,105832.094,1.379,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2020,12,111264.222,0.69,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,1,114617.581,0.0,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,2,110327.605,3.449,0.0,0.0,0.0,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,3,140602.292,7.587,0.0,0.0,0.23,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,4,151055.49099999998,6.898,0.0,0.0,2.42,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,5,170976.304,4.138999999999999,0.0,0.0,21.66,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,6,179303.829,2.069,0.0,0.0,65.63,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,7,188610.732,1.38,0.0,0.0,65.78999999999999,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,8,193231.766,2.069,0.0,0.0,85.37,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,9,224305.138,14.484,0.0,0.0,76.81,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
Africa,Equatorial Guinea,2021,10,275647.616,13.795,0.0,0.0,113.39999999999999,1449891,22.4,2.846,1.752,22604.873,58.74,0.592
